This file was created by CMPT_BETA_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on BETA.

The portfolios are constructed at the end of June. Beta is estimated using monthly returns for the past 60 months
 (requiring at least 24 months with non-missing returns). Beta is estimated using the Scholes-Williams method.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197601,   10.07,   11.70,   15.39,   16.78,   19.75,    7.82,   13.77,   10.41,   12.73,   13.86,   17.38,   14.56,   19.36,   16.94,   23.72
197602,   -1.20,   -0.36,    2.85,    3.13,    6.52,   -1.30,   -1.05,   -0.57,   -0.20,    3.12,    2.49,    2.26,    4.09,    4.78,    8.83
197603,    3.17,    3.51,    1.72,    1.15,    1.50,    3.48,    2.68,    4.46,    2.76,    2.32,    0.97,    0.75,    1.58,    1.62,    1.33
197604,    0.59,   -2.37,   -0.42,   -1.99,   -4.08,    0.84,    0.19,   -1.03,   -3.44,   -0.10,   -0.82,   -1.66,   -2.34,   -3.17,   -5.25
197605,    0.11,   -1.55,   -1.49,   -1.01,   -2.95,    0.92,   -1.17,   -1.58,   -1.52,   -0.69,   -2.53,   -1.54,   -0.42,   -2.33,   -3.77
197606,    4.07,    4.07,    5.20,    5.09,    6.37,    4.20,    3.86,    3.33,    4.67,    4.54,    6.08,    4.60,    5.62,    6.91,    5.66
197607,    0.29,   -1.00,   -0.68,   -0.80,   -3.22,    0.83,   -0.52,   -0.87,   -1.09,    0.09,   -1.49,   -0.48,   -1.11,   -2.62,   -3.94
197608,    1.03,    0.45,   -1.43,   -2.24,   -3.23,    1.57,    0.20,   -0.36,    1.04,   -2.05,   -0.75,   -2.69,   -1.80,   -2.34,   -4.33
197609,    3.63,    1.74,    1.56,    2.23,    2.04,    4.23,    2.69,    2.99,    0.85,    0.73,    2.45,    3.30,    1.20,    1.48,    2.74
197610,   -1.17,   -1.95,   -2.53,   -3.01,   -4.96,   -0.81,   -1.74,   -2.05,   -1.87,   -2.29,   -2.78,   -2.79,   -3.22,   -4.70,   -5.27
197611,    0.67,   -0.55,    1.37,    3.12,    3.52,    1.67,   -0.92,   -1.76,    0.33,    1.98,    0.73,    2.69,    3.55,    2.91,    4.29
197612,    5.57,    5.35,    6.89,    6.93,    9.04,    5.04,    6.43,    7.79,    3.61,    6.79,    6.98,    6.78,    7.07,    8.77,    9.37
197701,   -1.81,   -5.73,   -4.65,   -3.46,   -3.56,   -0.86,   -3.33,   -5.54,   -5.88,   -4.40,   -4.90,   -3.03,   -3.88,   -4.46,   -2.44
197702,   -1.52,   -1.25,   -1.35,   -2.44,   -2.58,   -1.13,   -2.17,   -1.84,   -0.81,   -0.89,   -1.83,   -1.98,   -2.89,   -2.35,   -2.85
197703,   -1.08,   -1.60,   -0.71,    0.52,   -0.65,   -1.07,   -1.10,   -2.13,   -1.22,   -0.23,   -1.20,    0.50,    0.54,   -1.17,   -0.01
197704,    1.44,   -1.56,    1.70,    1.46,    0.39,    2.08,    0.38,    0.10,   -2.76,    0.58,    2.87,    1.88,    1.05,    1.66,   -1.14
197705,   -0.24,   -2.52,   -1.32,   -0.10,   -0.67,    0.00,   -0.65,   -1.77,   -3.08,   -2.10,   -0.52,   -0.62,    0.42,   -0.72,   -0.61
197706,    4.14,    4.89,    5.55,    6.91,    9.05,    3.54,    5.15,    3.94,    5.61,    4.87,    6.24,    5.74,    8.07,    9.24,    8.81
197707,   -1.19,   -1.40,   -1.17,   -1.60,   -0.88,   -1.49,   -0.68,   -0.98,   -2.05,   -0.67,   -1.79,   -2.04,   -1.12,   -1.48,   -0.11
197708,   -2.84,   -0.04,   -0.56,   -1.34,   -0.05,   -3.01,   -2.54,    0.00,   -0.10,   -0.46,   -0.68,   -1.96,   -0.66,   -0.03,   -0.07
197709,    0.69,   -0.27,   -0.42,   -0.20,    0.81,    0.92,    0.29,   -0.93,    0.74,   -0.40,   -0.45,   -0.20,   -0.19,    0.65,    1.02
197710,   -3.08,   -4.67,   -3.95,   -4.14,   -4.35,   -3.44,   -2.47,   -4.07,   -5.57,   -4.02,   -3.87,   -3.13,   -5.22,   -4.11,   -4.64
197711,    3.03,    3.67,    5.56,    7.72,    9.72,    2.56,    3.84,    3.77,    3.52,    6.11,    4.87,    7.78,    7.66,    9.62,    9.85
197712,    1.05,    0.24,    0.63,    0.61,    1.49,    1.47,    0.35,    0.86,   -0.73,    0.53,    0.75,    0.89,    0.31,    1.58,    1.38
197801,   -5.30,   -5.34,   -6.05,   -6.28,   -4.96,   -5.28,   -5.33,   -4.71,   -6.33,   -5.68,   -6.52,   -6.76,   -5.76,   -5.76,   -3.99
197802,   -0.43,   -2.18,   -1.37,   -0.10,    1.29,    0.00,   -1.17,   -2.98,   -0.91,   -1.17,   -1.62,   -0.55,    0.40,    0.70,    1.99
197803,    2.82,    1.25,    4.94,    5.23,    9.19,    2.23,    3.84,   -0.13,    3.42,    4.80,    5.12,    5.25,    5.21,    9.28,    9.08
197804,    5.15,   10.10,   10.72,   10.27,   11.18,    4.84,    5.67,   10.30,    9.80,   10.68,   10.78,   10.05,   10.51,   11.35,   10.99
197805,    1.14,    1.40,    2.56,    4.35,    7.18,    0.86,    1.59,    0.74,    2.39,    2.51,    2.61,    4.40,    4.30,    6.40,    8.09
197806,   -1.48,   -1.20,   -0.93,   -1.05,   -0.48,   -1.91,   -0.75,   -1.55,   -0.66,   -0.82,   -1.06,   -0.72,   -1.41,   -0.52,   -0.43
197807,    3.15,    6.14,    6.51,    7.37,    9.32,    2.66,    3.95,    5.08,    6.96,    6.09,    6.95,    6.95,    8.06,    8.14,   10.63
197808,    3.45,    3.28,    4.67,    4.87,    8.24,    3.86,    2.78,    2.88,    3.58,    3.93,    5.42,    5.03,    4.60,    6.71,    9.89
197809,    1.81,   -1.16,   -2.26,   -2.51,   -2.83,    2.44,    0.80,   -0.62,   -1.55,   -2.18,   -2.34,   -3.00,   -1.73,   -2.38,   -3.31
197810,   -7.91,   -9.60,  -11.57,  -15.08,  -20.45,   -7.60,   -8.40,  -10.53,   -8.91,  -11.54,  -11.60,  -13.44,  -17.69,  -17.67,  -23.39
197811,    3.35,    2.33,    3.32,    3.83,    6.47,    3.72,    2.73,    1.04,    3.27,    3.16,    3.50,    2.73,    5.69,    5.01,    8.12
197812,    1.05,    2.27,    1.96,    1.57,    1.88,    0.97,    1.19,    0.03,    3.87,    2.56,    1.36,    1.83,    1.14,    0.48,    3.41
197901,    4.35,    4.78,    5.69,    4.99,    6.67,    4.17,    4.65,    5.50,    4.28,    6.18,    5.18,    4.28,    6.16,    7.11,    6.19
197902,   -1.23,   -2.47,   -4.04,   -4.17,   -6.08,   -0.94,   -1.73,   -2.54,   -2.43,   -3.91,   -4.18,   -3.41,   -5.40,   -5.41,   -6.81
197903,    4.60,    6.22,    6.69,    9.17,   10.07,    4.77,    4.31,    6.31,    6.16,    6.73,    6.65,    8.86,    9.69,    8.77,   11.51
197904,    0.93,    0.17,    0.25,    1.18,    1.94,    0.70,    1.33,    0.83,   -0.30,    0.26,    0.24,    0.81,    1.79,    2.58,    1.26
197905,   -1.04,   -1.29,   -1.74,   -1.30,   -2.52,   -1.05,   -1.03,   -0.82,   -1.62,   -2.08,   -1.39,   -0.63,   -2.40,   -1.89,   -3.21
197906,    5.18,    3.22,    4.87,    5.92,    4.82,    5.17,    5.19,    4.46,    2.35,    5.96,    3.72,    5.50,    6.62,    4.27,    5.44
197907,    1.62,    0.97,    1.50,    1.79,    3.17,    1.06,    2.20,    2.01,    0.19,    1.16,    1.92,    1.31,    2.65,    3.32,    3.00
197908,    4.87,    5.89,    7.05,    7.95,    8.97,    3.94,    5.85,    6.96,    5.06,    7.15,    6.93,    7.63,    8.49,    9.20,    8.72
197909,    0.97,    0.10,    0.05,   -1.61,   -1.19,   -0.69,    2.68,    1.36,   -0.90,    0.19,   -0.13,   -2.08,   -0.80,   -2.44,    0.14
197910,   -4.66,   -8.44,   -8.04,   -8.06,  -10.41,   -3.83,   -5.48,   -8.55,   -8.36,   -7.35,   -8.86,   -7.75,   -8.61,  -10.47,  -10.34
197911,    5.89,    6.01,    6.59,    5.22,    8.60,    6.36,    5.41,    4.87,    6.94,    6.02,    7.29,    4.10,    7.15,    5.71,   11.62
197912,    0.76,    2.19,    3.35,    4.58,    7.18,    0.00,    1.54,    2.72,    1.77,    3.40,    3.28,    4.66,    4.45,    6.77,    7.59
198001,    6.60,    6.26,    5.12,    6.56,    7.12,    5.39,    7.81,    8.89,    4.15,    5.68,    4.44,    6.22,    7.15,    4.23,    9.98
198002,    4.52,   -2.23,   -3.63,   -3.68,   -1.41,    2.02,    6.96,    0.52,   -4.51,   -3.08,   -4.32,   -4.09,   -2.99,   -0.83,   -1.95
198003,  -11.11,  -11.36,  -10.42,  -10.54,  -17.28,   -9.14,  -12.94,  -12.67,  -10.22,  -11.57,   -8.99,   -9.15,  -12.82,  -15.74,  -18.73
198004,    7.05,    3.79,    4.11,    3.45,    5.78,    7.58,    6.55,    5.32,    2.48,    4.21,    3.99,    3.26,    3.79,    6.01,    5.55
198005,    4.78,    6.17,    7.31,    6.46,    7.98,    4.58,    4.97,    5.76,    6.52,    6.77,    7.97,    5.62,    7.88,    7.86,    8.10
198006,    3.26,    4.60,    2.74,    3.58,    3.35,    3.49,    3.03,    5.34,    3.95,    3.08,    2.33,    3.39,    3.92,    2.82,    3.88
198007,    3.71,    6.47,    9.55,   10.86,   13.43,    0.70,    5.97,    5.62,    7.66,    9.59,    9.50,    9.88,   12.29,   12.42,   14.94
198008,    1.14,    1.55,    1.96,    5.34,    6.86,    0.46,    1.63,    1.87,    1.10,    1.68,    2.30,    5.11,    5.66,    6.65,    7.16
198009,    0.75,    3.45,    4.24,    3.50,    5.98,   -1.76,    2.52,    3.46,    3.44,    4.32,    4.15,    3.42,    3.61,    6.16,    5.71
198010,    1.03,    2.00,    1.69,    3.35,    2.94,   -1.65,    2.82,    2.62,    1.14,    2.36,    0.90,    3.08,    3.73,    2.73,    3.26
198011,    6.45,   13.20,   11.75,   11.47,   11.60,   -0.16,   10.68,   13.20,   13.19,   11.79,   11.69,   11.51,   11.42,   11.11,   12.33
198012,   -0.62,   -4.06,   -4.18,   -3.71,   -3.90,    3.26,   -2.77,   -3.73,   -4.53,   -3.60,   -4.88,   -5.15,   -1.67,   -3.52,   -4.45
198101,   -1.37,   -5.09,   -4.39,   -5.71,   -6.50,    2.26,   -3.48,   -5.70,   -4.21,   -4.74,   -3.95,   -4.44,   -7.45,   -6.61,   -6.35
198102,    1.82,    2.03,    2.25,    2.50,   -0.88,    1.22,    2.19,    2.34,    1.59,    1.77,    2.83,    3.21,    1.50,   -0.94,   -0.79
198103,    2.47,    2.95,    6.55,    7.16,   11.35,    3.27,    1.99,    2.44,    3.67,    6.90,    6.13,    6.59,    7.97,   10.10,   13.17
198104,    0.32,   -3.41,   -0.60,   -0.37,    2.06,    2.95,   -1.30,   -3.39,   -3.43,   -0.41,   -0.84,   -0.55,   -0.12,    1.82,    2.40
198105,    1.11,   -0.27,    1.82,    1.47,    5.15,    3.99,   -0.74,   -0.20,   -0.38,    2.15,    1.40,    0.79,    2.40,    4.38,    6.20
198106,    0.68,    0.40,   -1.79,   -2.40,   -5.30,    0.81,    0.60,    0.28,    0.55,   -1.91,   -1.63,   -1.47,   -3.67,   -4.04,   -6.98
198107,   -1.46,   -3.30,    1.00,    2.95,    0.66,    0.40,   -2.85,   -3.93,   -2.47,   -0.98,    3.23,    3.76,    1.52,    1.32,   -0.01
198108,   -3.01,   -5.08,   -5.77,   -7.20,   -8.67,   -0.67,   -4.80,   -4.14,   -6.31,   -5.40,   -6.17,   -6.88,   -7.79,   -8.12,   -9.24
198109,   -0.81,   -4.44,   -7.64,   -9.18,   -9.82,    0.19,   -1.60,   -3.84,   -5.22,   -5.99,   -9.41,   -8.68,  -10.07,   -9.27,  -10.41
198110,    4.64,    3.81,    5.39,    7.96,   11.38,    5.24,    4.15,    2.34,    5.79,    4.07,    7.00,    7.36,    9.06,    8.49,   14.56
198111,    4.40,    4.97,    4.97,    5.87,    0.78,    4.13,    4.61,    4.93,    5.03,    5.75,    4.05,    6.46,    4.80,    1.06,    0.48
198112,   -2.16,   -0.81,   -3.16,   -4.41,   -4.16,   -2.40,   -1.96,    0.23,   -2.17,   -2.92,   -3.45,   -5.08,   -3.17,   -4.40,   -3.91
198201,    1.08,    0.29,   -4.11,   -7.15,   -4.13,    1.62,    0.65,    1.56,   -1.41,   -3.00,   -5.47,   -7.58,   -6.38,   -3.98,   -4.30
198202,   -1.63,   -2.90,   -4.49,   -9.53,   -8.90,   -1.28,   -1.92,   -2.50,   -3.44,   -4.57,   -4.38,  -10.06,   -8.59,   -7.93,   -9.95
198203,    2.16,    0.16,   -1.37,   -3.62,   -4.09,    2.90,    1.54,   -0.17,    0.62,   -1.30,   -1.47,   -2.54,   -5.43,   -2.91,   -5.37
198204,    3.47,    4.50,    4.05,    5.20,    6.56,    2.27,    4.48,    4.43,    4.59,    3.88,    4.27,    4.86,    5.80,    6.23,    6.92
198205,   -2.23,   -3.24,   -2.03,   -2.29,   -5.88,   -1.08,   -3.18,   -3.41,   -3.00,   -3.18,   -0.59,   -1.58,   -3.51,   -5.61,   -6.17
198206,   -0.17,   -1.19,   -3.44,   -3.51,   -3.28,   -1.53,    0.99,   -0.89,   -1.62,   -2.19,   -4.92,   -3.03,   -4.34,   -1.56,   -5.17
198207,   -0.79,    0.69,   -2.84,   -5.14,   -5.59,    0.07,   -1.75,    1.65,   -1.10,   -2.35,   -3.34,   -6.18,   -3.30,   -6.93,   -3.89
198208,   11.38,   11.46,   12.98,   12.02,   12.17,   11.44,   11.30,   11.11,   12.12,   12.25,   13.76,   11.50,   12.92,   11.09,   13.53
198209,    1.33,    3.42,    1.52,    2.14,    0.33,    0.91,    1.81,    3.28,    3.69,    2.00,    1.02,    2.19,    2.04,    1.03,   -0.53
198210,    9.40,   12.63,   11.57,   11.47,   17.33,    7.33,   11.75,   11.76,   14.27,   11.42,   11.73,    9.58,   14.71,   15.70,   19.36
198211,    4.44,    6.26,    5.75,    3.43,    6.87,    3.48,    5.49,    6.81,    5.22,    4.82,    6.72,    2.19,    5.44,    4.00,   10.30
198212,    0.41,    1.87,    1.20,    2.46,    1.16,    1.21,   -0.44,    2.75,    0.17,    2.10,    0.28,    3.33,    1.13,    2.27,   -0.08
198301,    2.82,    2.74,    3.70,    5.03,    8.64,    5.26,    0.18,    3.08,    2.06,    2.31,    5.16,    4.69,    5.55,    6.57,   11.01
198302,    2.25,    4.09,    3.50,    4.76,    1.66,    1.38,    3.24,    3.43,    5.43,    3.43,    3.57,    4.33,    5.41,    1.25,    2.11
198303,    2.95,    3.81,    4.18,    3.98,    2.79,    2.07,    3.92,    3.21,    5.02,    6.36,    1.98,    4.60,    3.05,    3.75,    1.75
198304,    6.39,    9.62,    6.80,    6.60,    7.26,    4.51,    8.42,   10.13,    8.61,    8.47,    5.03,    6.36,    6.98,    7.15,    7.37
198305,   -2.34,   -1.12,    2.37,    3.59,    6.57,   -1.93,   -2.76,   -2.33,    1.30,    1.75,    3.04,    2.31,    5.53,    5.43,    7.84
198306,    1.57,    4.69,    4.24,    5.10,    4.85,   -1.23,    4.50,    5.56,    3.05,    3.10,    5.46,    4.85,    5.47,    6.02,    3.56
198307,   -2.19,   -1.57,   -3.63,   -4.19,   -6.39,   -1.63,   -2.87,   -1.68,   -1.31,   -2.88,   -4.24,   -3.88,   -4.56,   -4.89,   -7.87
198308,    1.00,    0.66,    1.45,    0.15,   -2.22,    2.14,   -0.42,    0.91,    0.05,    0.35,    2.37,    0.89,   -0.72,   -1.41,   -3.04
198309,    3.45,    2.60,    0.59,    0.62,   -1.07,    4.04,    2.70,    2.21,    3.52,    1.80,   -0.41,   -0.07,    1.45,    0.68,   -2.86
198310,    0.88,   -0.62,   -4.20,   -4.82,   -8.63,    1.08,    0.63,   -0.06,   -1.93,   -4.35,   -4.07,   -4.97,   -4.65,   -7.31,  -10.02
198311,    1.31,    1.57,    3.85,    5.32,    5.40,    1.31,    1.32,    0.79,    3.46,    3.15,    4.43,    5.17,    5.49,    4.52,    6.36
198312,   -2.80,    0.32,    0.20,    0.03,   -1.73,   -2.98,   -2.58,    0.68,   -0.50,    0.22,    0.18,   -1.25,    1.59,   -1.66,   -1.81
198401,    0.12,   -2.10,    1.38,   -0.88,   -5.08,    1.04,   -1.06,   -2.31,   -1.58,    0.08,    2.46,   -3.24,    1.93,   -3.81,   -6.41
198402,   -3.39,   -3.62,   -3.23,   -5.93,   -4.78,   -3.41,   -3.36,   -3.68,   -3.48,   -3.50,   -3.01,   -6.01,   -5.83,   -3.35,   -6.31
198403,   -0.74,    2.65,    1.72,    2.76,    0.52,   -1.55,    0.32,    2.38,    3.29,    1.25,    2.11,    3.29,    2.09,    0.83,    0.17
198404,    0.46,    1.17,    1.31,   -0.23,   -1.73,    0.33,    0.62,    1.38,    0.68,    1.09,    1.49,   -0.22,   -0.24,   -1.73,   -1.73
198405,   -3.20,   -5.10,   -5.62,   -6.35,   -7.30,   -1.76,   -5.04,   -4.87,   -5.65,   -6.96,   -4.55,   -5.80,   -7.05,   -5.85,   -8.92
198406,    5.41,    2.21,    1.16,    2.39,    1.62,    5.20,    5.68,    0.96,    5.53,    0.43,    1.72,    2.56,    2.16,    1.01,    2.35
198407,   -0.01,   -0.70,   -2.83,   -3.87,   -6.64,    1.49,   -1.61,   -0.22,   -1.73,   -2.33,   -3.39,   -3.46,   -4.37,   -5.25,   -7.91
198408,    7.55,   11.44,   12.22,   12.65,   16.33,    6.36,    8.85,   10.99,   12.44,   12.11,   12.35,   12.53,   12.79,   15.23,   17.35
198409,    1.83,    0.81,   -0.67,   -1.83,   -2.74,    3.27,    0.28,    1.19,    0.00,   -0.34,   -1.05,   -2.04,   -1.56,   -2.28,   -3.16
198410,    2.53,    0.31,   -0.29,   -2.24,   -1.68,    2.77,    2.26,    1.00,   -1.19,   -0.67,    0.15,   -1.81,   -2.77,   -0.13,   -3.11
198411,    1.06,   -1.27,   -1.58,   -1.33,   -3.60,    1.54,    0.52,   -1.53,   -0.69,   -0.18,   -3.21,   -1.76,   -0.80,   -3.18,   -4.02
198412,    2.41,    3.01,    1.94,    1.97,    2.34,    1.95,    2.93,    3.36,    2.23,    1.29,    2.72,    2.64,    1.11,    1.98,    2.70
198501,    4.12,    8.90,    9.29,    9.91,   14.48,    2.57,    5.83,    8.77,    9.19,    7.89,   10.93,    9.52,   10.42,   12.15,   16.75
198502,    2.92,    1.16,    2.54,    1.33,    0.31,    2.85,    2.99,    0.75,    2.11,    2.85,    2.20,    1.35,    1.29,    1.42,   -0.72
198503,    3.42,   -1.07,   -1.30,   -1.14,   -2.74,    4.67,    2.09,   -1.72,    0.41,   -1.81,   -0.72,   -1.55,   -0.59,   -1.51,   -3.90
198504,   -0.39,    0.77,    0.05,   -0.72,   -3.33,   -0.57,   -0.19,    0.11,    2.23,    1.19,   -1.25,   -0.35,   -1.20,   -2.22,   -4.41
198505,    6.85,    6.66,    4.63,    4.60,    4.36,    6.83,    6.86,    6.75,    6.46,    4.39,    4.90,    5.10,    3.95,    5.04,    3.69
198506,    2.88,    1.38,    0.54,    1.47,    1.21,    3.76,    1.94,    0.23,    3.93,    1.10,   -0.04,    2.08,    0.65,    1.08,    1.34
198507,   -3.05,    1.10,   -0.40,    1.02,    2.44,   -4.46,   -1.43,    1.02,    1.27,   -0.61,   -0.09,    0.49,    2.07,    3.36,    1.46
198508,    0.99,   -0.87,   -0.95,   -0.57,   -2.01,    1.35,    0.58,   -0.92,   -0.75,   -1.08,   -0.77,   -0.07,   -1.56,   -1.24,   -2.84
198509,   -2.19,   -2.97,   -3.67,   -5.35,   -7.09,   -2.75,   -1.58,   -2.79,   -3.37,   -4.00,   -3.20,   -4.59,   -6.87,   -6.52,   -7.67
198510,    5.16,    4.85,    5.13,    4.23,    3.32,    5.16,    5.16,    4.88,    4.77,    6.08,    3.78,    4.62,    3.42,    1.84,    4.86
198511,    7.26,    7.44,    6.00,    6.22,    8.32,    7.23,    7.30,    7.49,    7.34,    5.19,    7.21,    5.89,    6.89,    8.33,    8.32
198512,    4.72,    5.44,    3.74,    2.86,    4.58,    4.83,    4.61,    6.14,    3.78,    2.86,    5.02,    2.69,    3.20,    4.36,    4.81
198601,    1.48,    0.72,    1.44,    0.28,    0.95,    0.21,    2.90,    0.26,    1.86,    0.42,    2.92,    0.10,    0.65,   -0.16,    2.05
198602,    8.08,    6.95,    9.43,    7.24,    7.65,    8.80,    7.30,    6.50,    8.06,    9.68,    9.08,    7.50,    6.68,    7.75,    7.55
198603,    6.26,    5.82,    5.23,    4.80,    4.10,    5.45,    7.16,    6.10,    5.14,    5.29,    5.14,    4.29,    5.88,    5.04,    3.15
198604,   -0.29,   -0.47,   -1.63,   -1.77,   -0.86,   -0.80,    0.25,   -0.61,   -0.12,   -1.97,   -1.15,   -1.42,   -2.49,   -0.16,   -1.56
198605,    5.38,    4.78,    5.93,    5.15,    4.32,    4.48,    6.33,    4.69,    4.98,    5.92,    5.95,    5.22,    4.99,    5.46,    3.14
198606,    5.02,    1.36,   -0.29,   -1.18,   -0.83,    4.76,    5.30,    1.75,    0.43,   -0.01,   -0.70,   -0.91,   -1.75,    0.29,   -1.98
198607,   -1.35,   -6.33,   -6.72,   -8.44,   -9.60,    0.19,   -2.85,   -5.60,   -7.17,   -6.41,   -6.99,   -9.38,   -7.11,   -9.58,   -9.61
198608,    6.46,    7.44,    6.97,    5.35,    5.93,    4.99,    7.92,    7.58,    7.28,    6.95,    6.98,    5.11,    5.68,    6.84,    4.81
198609,   -8.72,   -7.43,   -8.31,   -8.45,   -8.52,   -9.68,   -7.78,   -6.87,   -8.09,   -8.09,   -8.51,   -8.74,   -8.04,   -7.42,   -9.91
198610,    5.87,    3.87,    6.02,    5.72,    5.99,    7.16,    4.65,    2.49,    5.49,    6.31,    5.76,    5.80,    5.61,    5.77,    6.27
198611,    1.43,    2.33,    1.09,    1.78,    0.92,    1.18,    1.67,    1.95,    2.76,    0.40,    1.70,    2.24,    1.10,    1.77,   -0.18
198612,   -2.31,   -2.38,   -2.95,   -3.17,   -3.83,   -3.08,   -1.56,   -2.62,   -2.10,   -3.35,   -2.60,   -3.64,   -2.48,   -4.38,   -3.09
198701,   11.03,   12.79,   13.41,   13.95,   15.18,    9.65,   12.36,   10.70,   15.14,   12.91,   13.85,   13.01,   15.30,   13.68,   17.18
198702,    0.63,    4.28,    6.36,    7.62,    9.09,   -0.63,    1.80,    4.63,    3.90,    7.53,    5.39,    7.82,    7.34,    7.30,   11.41
198703,    1.96,    3.07,    1.79,    1.00,    0.72,    0.87,    2.95,    4.06,    1.98,    1.24,    2.25,    0.66,    1.49,    2.10,   -1.00
198704,   -2.84,   -0.57,   -0.41,   -2.40,   -2.81,   -3.46,   -2.29,   -0.70,   -0.42,   -1.14,    0.20,   -1.16,   -4.15,   -2.82,   -2.80
198705,    1.01,    0.17,    0.85,    0.81,    0.57,    0.87,    1.12,    1.22,   -1.01,    1.08,    0.66,    1.56,   -0.28,    1.34,   -0.41
198706,    5.48,    5.01,    4.47,    4.55,    1.73,    4.76,    6.12,    4.51,    5.58,    4.46,    4.48,    4.80,    4.18,    3.58,   -0.66
198707,    2.80,    5.67,    4.23,    5.51,    4.28,    2.49,    3.09,    4.71,    6.72,    3.73,    4.97,    5.20,    5.80,    5.21,    2.81
198708,    3.62,    4.23,    4.38,    2.56,    5.60,    3.26,    3.96,    2.80,    5.78,    5.09,    3.37,    2.06,    3.03,    6.09,    4.80
198709,   -1.59,   -0.28,   -3.31,   -2.19,   -4.66,   -2.54,   -0.74,   -0.60,    0.06,   -3.88,   -2.46,   -3.10,   -1.37,   -4.32,   -5.21
198710,  -13.71,  -22.12,  -24.54,  -26.67,  -31.00,  -12.13,  -15.11,  -20.29,  -24.02,  -24.47,  -24.64,  -27.27,  -26.14,  -29.72,  -33.14
198711,   -7.57,   -6.72,   -7.23,   -6.77,  -10.08,   -6.55,   -8.51,   -6.65,   -6.79,   -7.06,   -7.47,   -6.89,   -6.67,  -10.46,   -9.42
198712,    3.89,    6.44,    8.39,   10.64,   10.23,    3.25,    4.48,    5.88,    7.06,    8.15,    8.74,   10.66,   10.63,    9.66,   11.22
198801,    7.45,    4.13,    2.51,    3.48,    4.09,    9.65,    5.41,    4.23,    4.02,    1.53,    3.94,    4.22,    2.83,    4.08,    4.10
198802,    2.05,    4.77,    6.14,    7.64,    8.22,    1.56,    2.52,    3.87,    5.75,    5.55,    6.98,    7.91,    7.40,    8.07,    8.47
198803,   -1.87,   -1.94,   -3.67,   -0.34,   -2.13,   -1.23,   -2.47,   -2.15,   -1.72,   -4.04,   -3.16,   -0.66,   -0.06,   -2.53,   -1.46
198804,    1.51,    0.40,    0.87,    0.83,    1.27,    2.25,    0.80,    0.74,    0.05,    1.06,    0.61,    2.86,   -0.98,    0.23,    3.02
198805,    1.57,    0.05,    0.27,   -0.19,   -0.84,    1.49,    1.64,    0.77,   -0.71,    0.58,   -0.16,    0.16,   -0.52,   -0.55,   -1.33
198806,    1.52,    5.24,    6.81,    7.06,    8.33,    0.00,    2.98,    4.64,    5.88,    7.70,    5.57,    8.33,    5.85,    8.29,    8.38
198807,    0.52,   -0.82,   -1.12,   -0.87,   -2.48,    0.55,    0.50,   -0.25,   -1.48,   -2.20,    0.09,   -0.44,   -1.45,   -2.26,   -2.71
198808,   -1.01,   -2.91,   -2.82,   -3.71,   -4.91,   -1.02,   -1.00,   -2.13,   -3.82,   -3.12,   -2.50,   -3.69,   -3.72,   -4.52,   -5.37
198809,    2.63,    3.97,    4.87,    4.81,    3.53,    1.84,    3.10,    3.69,    4.30,    4.71,    5.05,    5.23,    4.23,    4.03,    2.94
198810,    2.70,    2.47,    1.32,    1.90,   -0.75,    1.87,    3.19,    2.05,    2.96,    1.74,    0.86,    3.50,   -0.39,   -1.30,   -0.07
198811,   -0.89,   -1.62,   -1.40,   -2.21,   -4.25,   -0.07,   -1.37,   -1.20,   -2.11,   -1.01,   -1.83,   -1.32,   -3.55,   -4.06,   -4.50
198812,    1.36,    2.03,    2.12,    2.44,    3.53,    1.67,    1.16,    1.91,    2.16,    2.12,    2.11,    1.78,    3.47,    2.87,    4.33
198901,    4.66,    6.51,    7.70,    7.69,    7.20,    2.71,    5.86,    6.61,    6.39,    8.59,    6.72,    8.13,    7.03,    8.01,    6.24
198902,   -1.91,   -1.79,   -1.90,   -1.82,   -0.73,   -1.20,   -2.33,   -1.35,   -2.31,   -2.27,   -1.48,   -1.77,   -1.91,   -0.22,   -1.35
198903,    2.61,    1.78,    2.42,    2.48,    1.85,    1.64,    3.19,    3.04,    0.27,    0.91,    4.07,    2.32,    2.73,    2.37,    1.22
198904,    4.61,    5.38,    5.21,    4.92,    4.62,    3.90,    5.03,    5.74,    4.92,    5.18,    5.24,    4.57,    5.46,    4.15,    5.20
198905,    4.10,    3.29,    4.17,    4.52,    6.56,    4.46,    3.89,    3.81,    2.64,    4.07,    4.28,    3.70,    5.66,    7.17,    5.82
198906,    1.13,   -0.13,   -1.31,   -1.67,   -3.01,    1.74,    0.77,   -0.26,    0.03,   -1.09,   -1.55,   -1.95,   -1.29,   -2.28,   -3.91
198907,    6.02,    8.21,    9.20,    8.92,    7.92,    5.37,    6.33,    9.15,    7.04,    8.62,    9.74,    8.92,    8.93,    9.13,    6.27
